videoid,contentUrl,duration,page_dir,name,duration_seconds,cleaned_name,cluster,merged_dir
1390906,https://ak.picdn.net/shutterstock/videos/1390906/preview/stock-footage-pygmy-rattlesnake.mp4,PT00H00M24S,148101_148150,Pygmy rattlesnake,24.0,pygmy rattlesnake,7,148101_148150
1041495523,https://ak.picdn.net/shutterstock/videos/1041495523/preview/stock-footage-medium-close-up-of-scientists-helping-a-young-female-and-a-male-astronaut-to-get-ready-for-a.mp4,PT00H00M27S,148101_148150,Medium close-up of scientists helping a young female and a male astronaut to get ready for a spaceflight,27.0,medium closeup scientist helping young female male astronaut get ready spaceflight,7,148101_148150
1025574335,https://ak.picdn.net/shutterstock/videos/1025574335/preview/stock-footage-close-up-slow-motion-view-on-small-minimalistic-ceramic-coffee-cups-with-beautiful-latte-art-on.mp4,PT00H00M45S,148101_148150,Close up slow motion view on small minimalistic ceramic coffee cups with beautiful latte art on cappuccino,45.0,close slow motion view small minimalistic ceramic coffee cup beautiful latte art cappuccino,7,148101_148150
17975548,https://ak.picdn.net/shutterstock/videos/17975548/preview/stock-footage-helsinki-finland-summer-the-harbor-the-port-in-helsinki.mp4,PT00H00M15S,148101_148150,"Helsinki, finland - summer, 2015: the harbor, the port in helsinki.",15.0,helsinki finland summer harbor port helsinki,7,148101_148150
26388683,https://ak.picdn.net/shutterstock/videos/26388683/preview/stock-footage-spider-courtship-display-of-the-aussie-bronze-jumper-spider.mp4,PT00H00M15S,148101_148150,Spider courtship display of the aussie bronze jumper spider,15.0,spider courtship display aussie bronze jumper spider,7,148101_148150
20595139,https://ak.picdn.net/shutterstock/videos/20595139/preview/stock-footage-dji-p-taiwan-tainan-aerial-video-chigu-embankment.mp4,PT00H00M55S,148101_148150,"Dji p4 taiwan tainan aerial video chigu embankment  20161022

",55.0,dji p taiwan tainan aerial video chigu embankment,7,148101_148150
1009237742,https://ak.picdn.net/shutterstock/videos/1009237742/preview/stock-footage-slow-motion-footage-of-wafer-cups-getting-stuffed-with-creamy-filling.mp4,PT00H00M15S,148101_148150,Slow motion footage of wafer cups getting stuffed with creamy filling,15.0,slow motion footage wafer cup getting stuffed creamy filling,7,148101_148150
10574651,https://ak.picdn.net/shutterstock/videos/10574651/preview/stock-footage-flashing-spotlight-wall-stage-floodlight-collection.mp4,PT00H00M11S,148101_148150,Flashing spotlight wall stage floodlight ( collection 20 ),11.0,flashing spotlight wall stage floodlight collection,7,148101_148150
28744126,https://ak.picdn.net/shutterstock/videos/28744126/preview/stock-footage-moving-forward-to-pine-woods-forest-grass-fields-and-rocky-mountain-in-summer-europe-italy-alps.mp4,PT00H00M27S,148101_148150,Moving forward to  pine woods forest grass fields and rocky mountain in summer.europe italy alps outdoor green nature scape mountains wild aerial establisher.4k drone flight establishing shot,27.0,moving forward pine wood forest grass field rocky mountain summereurope italy alp outdoor green nature scape mountain wild aerial establisherk drone flight establishing shot,7,148101_148150
1027034780,https://ak.picdn.net/shutterstock/videos/1027034780/preview/stock-footage-walking-in-green-and-yellow-fields-of-wheat.mp4,PT00H00M14S,148101_148150,Walking in green and yellow fields of wheat,14.0,walking green yellow field wheat,7,148101_148150
24631736,https://ak.picdn.net/shutterstock/videos/24631736/preview/stock-footage-view-through-the-forest-to-other-meander-bank.mp4,PT00H00M17S,148101_148150,View through the forest to other meander bank,17.0,view forest meander bank,7,148101_148150
1013920859,https://ak.picdn.net/shutterstock/videos/1013920859/preview/stock-footage-set-of-web-icons-internet-communication-background-cg-loop-animation.mp4,PT00H00M15S,148101_148150,"Set of web icons, internet communication background, cg loop animation,",15.0,set web icon internet communication background cg loop animation,7,148101_148150
879262,https://ak.picdn.net/shutterstock/videos/879262/preview/stock-footage-red-wire-net-mottled-capillary-background.mp4,PT00H00M20S,148101_148150,"Red wire net,mottled capillary background",20.0,red wire netmottled capillary background,7,148101_148150
1048139896,https://ak.picdn.net/shutterstock/videos/1048139896/preview/stock-footage-dog-breed-poodle-feeds-little-puppies.mp4,PT00H00M43S,148101_148150,"Dog, breed poodle, feeds little
puppies.",43.0,dog breed poodle feed little puppy,7,148101_148150
1026776903,https://ak.picdn.net/shutterstock/videos/1026776903/preview/stock-footage-grind-edge-on-a-snowboard-in-the-service.mp4,PT00H00M10S,148101_148150,Grind edge on a snowboard in the service,10.0,grind edge snowboard service,7,148101_148150
1034266160,https://ak.picdn.net/shutterstock/videos/1034266160/preview/stock-footage-a-timelapse-of-downtown-street-at-the-avenue-daytime-wide-shot-suginami-district-tokyo-japan.mp4,PT00H00M14S,148101_148150,A timelapse of downtown street at the avenue daytime wide shot. suginami district tokyo japan - 07.17.2019 : it is a center of the city in tokyo.,14.0,timelapse downtown street avenue daytime wide shot suginami district tokyo japan center city tokyo,7,148101_148150
1031177321,https://ak.picdn.net/shutterstock/videos/1031177321/preview/stock-footage-female-art-director-consults-designer-colleague-they-work-on-a-portrait-in-photo-editing-software.mp4,PT00H00M09S,148101_148150,"Female art director consults designer colleague, they work on a portrait in photo editing software. they work in a cool office loft. they look very creative and cool.",9.0,female art director consults designer colleague work portrait photo editing software work cool office loft look creative cool,7,148101_148150
1042294807,https://ak.picdn.net/shutterstock/videos/1042294807/preview/stock-footage-trendy-beautiful-black-woman-walks-confidently-away-from-a-taxicab-towards-the-camera-fashion.mp4,PT00H00M21S,148101_148150,Trendy beautiful black woman walks confidently away from a taxicab towards the camera. fashion model goes shopping in downtown paris.,21.0,trendy beautiful black woman walk confidently away taxicab towards camera fashion model go shopping downtown paris,7,148101_148150
15261793,https://ak.picdn.net/shutterstock/videos/15261793/preview/stock-footage-aerial-panning-left-at-ski-lift-long-shot.mp4,PT00H00M15S,148101_148150,"Aerial - panning left at ski lift, long shot",15.0,aerial panning left ski lift long shot,7,148101_148150
22743166,https://ak.picdn.net/shutterstock/videos/22743166/preview/stock-footage-west-point-new-york-fall-united-states-military-academy-at-west-point-on-the-hudson-river.mp4,PT00H00M19S,148101_148150,"West point, new york - fall 2016 - united states military academy at west point on the hudson river.  u.s. army officer academy.  statues of generals and presidents on parade field before barracks.",19.0,west point new york fall united state military academy west point hudson river u army officer academy statue general president parade field barrack,7,148101_148150
3326312,https://ak.picdn.net/shutterstock/videos/3326312/preview/stock-footage-singapore-circa-february-historical-site-and-statue-of-sir-thomas-stanford-raffle-first.mp4,PT00H00M25S,148101_148150,Singapore - circa february 2008: historical site and statue of sir thomas stanford raffle (first landed in singapore 1819),25.0,singapore circa february historical site statue sir thomas stanford raffle first landed singapore,7,148101_148150
1009379807,https://ak.picdn.net/shutterstock/videos/1009379807/preview/stock-footage-circa-a-disconnector-is-added-to-a-large-scale-model-of-an-automatic-firing-mechanism.mp4,PT00H01M07S,148101_148150,Circa 1945 - a disconnector is added to a large-scale model of an automatic firing mechanism.,67.0,circa disconnector added largescale model automatic firing mechanism,7,148101_148150
8890933,https://ak.picdn.net/shutterstock/videos/8890933/preview/stock-footage-aerial-landscape-highway-lake-and-village.mp4,PT00H00M16S,148101_148150,"Aerial landscape highway, lake and village",16.0,aerial landscape highway lake village,7,148101_148150
17885275,https://ak.picdn.net/shutterstock/videos/17885275/preview/stock-footage-young-beautiful-girl-in-a-car-with-a-telephone-in-the-sunset.mp4,PT00H00M19S,148101_148150,Young beautiful girl in a car with a telephone in the sunset.,19.0,young beautiful girl car telephone sunset,7,148101_148150
18061378,https://ak.picdn.net/shutterstock/videos/18061378/preview/stock-footage-munich-germany-june-neues-rathaus-new-town-hall-in-munich-in-k-stock-footage-june.mp4,PT00H00M05S,148101_148150,"Munich, germany - june 13, 2016: neues rathaus, new town hall in munich in 4k, stock footage. june 13, 2016 in munich, germany..",5.0,munich germany june neues rathaus new town hall munich k stock footage june munich germany,7,148101_148150
1030707398,https://ak.picdn.net/shutterstock/videos/1030707398/preview/stock-footage-aerial-pan-around-a-combine-harvester-cutting-corn-in-a-farm-field.mp4,PT00H00M08S,148101_148150,Aerial pan around a combine harvester cutting corn in a farm field,8.0,aerial pan around combine harvester cutting corn farm field,7,148101_148150
1027981784,https://ak.picdn.net/shutterstock/videos/1027981784/preview/stock-footage-construction-worker-getting-paid-for-the-work-in-euros-happy-to-be-paid-on-a-green-screen-chroma.mp4,PT00H00M22S,148101_148150,"Construction worker getting paid for the work in euros happy to be paid on a green screen, chroma key.",22.0,construction worker getting paid work euro happy paid green screen chroma key,7,148101_148150
1059875840,https://ak.picdn.net/shutterstock/videos/1059875840/preview/stock-footage-continuous-main-loop-of-flickering-of-horizontal-line-with-peaks-and-valleys-in-center-on-a-dark.mp4,PT00H00M02S,148101_148150,Continuous main loop of flickering of horizontal line with peaks and valleys in center on a dark background from the interface collection - fui - hud video element.,2.0,continuous main loop flickering horizontal line peak valley center dark background interface collection fui hud video element,7,148101_148150
1030952828,https://ak.picdn.net/shutterstock/videos/1030952828/preview/stock-footage-cherry-hill-nj-june-three-young-men-are-seen-cleaning-a-wooden-deck-one-is-pressure.mp4,PT00H00M24S,148101_148150,"Cherry hill, nj - june 3, 2019: three young men are seen cleaning a wooden deck. one is pressure washing  and the other is scrubbing with a scrub brush on a long pole.",24.0,cherry hill nj june three young men seen cleaning wooden deck one pressure washing scrubbing scrub brush long pole,7,148101_148150
12975866,https://ak.picdn.net/shutterstock/videos/12975866/preview/stock-footage-first-steps-baby.mp4,PT00H00M13S,148101_148150,First steps baby,13.0,first step baby,7,148101_148150
32016736,https://ak.picdn.net/shutterstock/videos/32016736/preview/stock-footage-young-woman-in-bathroom-applying-hand-lotion-after-taking-a-bath.mp4,PT00H00M14S,148101_148150,Young woman in bathroom applying hand lotion after taking a bath,14.0,young woman bathroom applying hand lotion taking bath,7,148101_148150
1038394076,https://ak.picdn.net/shutterstock/videos/1038394076/preview/stock-footage-aerial-shot-dusk-hazy-sunset-view-of-downtown-la-skyscrapers-drone.mp4,PT00H00M53S,002351_002400,"Aerial shot, dusk, hazy sunset view of downtown la skyscrapers, drone",53.0,aerial shot dusk hazy sunset view downtown la skyscraper drone,8,002351_002400
14387833,https://ak.picdn.net/shutterstock/videos/14387833/preview/stock-footage-olenevka-russia-aug-athlete-doing-pull-ups-on-the-bar-the-street-workout-competition-at.mp4,PT00H00M22S,002351_002400,Olenevka/russia - aug 02 2015: athlete doing pull-ups on the bar. the street workout competition at the festival extreme crimea 2015,22.0,olenevkarussia aug athlete pullups bar street workout competition festival extreme crimea,8,002351_002400
1037917400,https://ak.picdn.net/shutterstock/videos/1037917400/preview/stock-footage-female-farmer-woman-checking-and-inspecting-quality-of-plants-of-organic-tomatoes-in-garden-field.mp4,PT00H00M17S,002351_002400,"Female farmer woman checking and inspecting quality of plants of organic tomatoes in garden field. tomato harvesting agriculture harvest farming no gmo. farmer hands holding vegetables, farmers market",17.0,female farmer woman checking inspecting quality plant organic tomato garden field tomato harvesting agriculture harvest farming gmo farmer hand holding vegetable farmer market,8,002351_002400
20800819,https://ak.picdn.net/shutterstock/videos/20800819/preview/stock-footage-cute-little-girl-with-curly-hair-is-reading-a-book-in-the-garden.mp4,PT00H00M22S,002351_002400,Cute little girl with curly hair is reading a book in the garden,22.0,cute little girl curly hair reading book garden,8,002351_002400
1006836907,https://ak.picdn.net/shutterstock/videos/1006836907/preview/stock-footage-multiracial-people-working-in-design-and-engineering-architecture-office.mp4,PT00H00M30S,002351_002400,Multiracial people working in design and engineering architecture office,30.0,multiracial people working design engineering architecture office,8,002351_002400
24590387,https://ak.picdn.net/shutterstock/videos/24590387/preview/stock-footage-egg-cooking-slowmotion-close-up-source-k-fps-prores-bits.mp4,PT00H00M15S,002351_002400,Egg cooking slowmotion close up – source: 4k 120 fps prores 4444 12 bits,15.0,egg cooking slowmotion close source k fps prores bit,8,002351_002400
1034075918,https://ak.picdn.net/shutterstock/videos/1034075918/preview/stock-footage-italy-flag-colors-circles-growing-animation-seamless-loop-stock-video-k.mp4,PT00H00M06S,002351_002400,Italy flag colors circles growing animation seamless loop stock video 4k,6.0,italy flag color circle growing animation seamless loop stock video k,8,002351_002400
31362880,https://ak.picdn.net/shutterstock/videos/31362880/preview/stock-footage-heavy-rain.mp4,PT00H00M25S,002351_002400,Heavy rain,25.0,heavy rain,8,002351_002400
5344103,https://ak.picdn.net/shutterstock/videos/5344103/preview/stock-footage-fontana-dei-quattro-fiumi-fountain-of-the-four-rivers-is-a-fountain-in-the-piazza-navona-in-rome.mp4,PT00H00M24S,002351_002400,"Fontana dei quattro fiumi (fountain of the four rivers) is a fountain in the piazza navona in rome, italy. it was designed in 1651 by gian lorenzo bernini.",24.0,fontana dei quattro fiumi fountain four river fountain piazza navona rome italy designed gian lorenzo bernini,8,002351_002400
1022036035,https://ak.picdn.net/shutterstock/videos/1022036035/preview/stock-footage-abstract-bubble-motion.mp4,PT00H00M20S,002351_002400,Abstract bubble motion,20.0,abstract bubble motion,8,002351_002400
1045937899,https://ak.picdn.net/shutterstock/videos/1045937899/preview/stock-footage-tropical-mountains-on-canary-islands-touristic-famous-masca-gorge-in-tenerife-sunset-with-exotic.mp4,PT00H00M08S,002351_002400,"Tropical mountains on canary islands, touristic famous masca gorge in tenerife, sunset with exotic plants in slow motion, natural landmark",8.0,tropical mountain canary island touristic famous masca gorge tenerife sunset exotic plant slow motion natural landmark,8,002351_002400
34117681,https://ak.picdn.net/shutterstock/videos/34117681/preview/stock-footage-stock-aerial-video-doral-miami-dade-florida-residential-homes-and-school.mp4,PT00H00M29S,002351_002400,Stock aerial video doral miami dade florida residential homes and school,29.0,stock aerial video doral miami dade florida residential home school,8,002351_002400
1031590661,https://ak.picdn.net/shutterstock/videos/1031590661/preview/stock-footage-middle-aged-man-is-speaking-on-retro-rotary-phone-sitting-on-veranda-of-cottage-summer-sunny-day.mp4,PT00H00M53S,002351_002400,"Middle aged man is speaking on retro rotary phone, sitting on veranda of cottage.  summer sunny day. soviet union cottage",53.0,middle aged man speaking retro rotary phone sitting veranda cottage summer sunny day soviet union cottage,8,002351_002400
1013160602,https://ak.picdn.net/shutterstock/videos/1013160602/preview/stock-footage-female-welder-using-drill-machine-on-wooden-plank-in-workshop-k.mp4,PT00H00M11S,002351_002400,Female welder using drill machine on wooden plank in workshop 4k,11.0,female welder using drill machine wooden plank workshop k,8,002351_002400
1031488934,https://ak.picdn.net/shutterstock/videos/1031488934/preview/stock-footage-damaged-dirty-grunge-vintage-film-background-splotches-and-scratches-water-damage.mp4,PT00H00M30S,002351_002400,"Damaged dirty grunge vintage film background, splotches and scratches, water damage",30.0,damaged dirty grunge vintage film background splotch scratch water damage,8,002351_002400
1033467017,https://ak.picdn.net/shutterstock/videos/1033467017/preview/stock-footage-aerial-view-road-cyclist-riding-on-road-during-triathlon.mp4,PT00H00M28S,002351_002400,Aerial view road cyclist riding on road during triathlon,28.0,aerial view road cyclist riding road triathlon,8,002351_002400
1063355329,https://ak.picdn.net/shutterstock/videos/1063355329/preview/stock-footage-making-of-tasty-popcorn-balls-closeup.mp4,PT00H00M13S,002351_002400,"Making of tasty popcorn balls, closeup",13.0,making tasty popcorn ball closeup,8,002351_002400
17486443,https://ak.picdn.net/shutterstock/videos/17486443/preview/stock-footage-wind-turbines-clean-energy.mp4,PT00H00M15S,002351_002400,Wind turbines clean energy,15.0,wind turbine clean energy,8,002351_002400
1028171210,https://ak.picdn.net/shutterstock/videos/1028171210/preview/stock-footage-monsoon-sale-text-animation-on-d-stage-podium-carpet-reval-red-curtain-with-abstract-foil.mp4,PT00H00M20S,002351_002400,"Monsoon sale text animation on 3d stage podium carpet. reval red curtain with abstract foil confetti blast, spotlight, glitter sparkles, loop 4k animation.",20.0,monsoon sale text animation stage podium carpet reval red curtain abstract foil confetti blast spotlight glitter sparkle loop k animation,8,002351_002400
12247547,https://ak.picdn.net/shutterstock/videos/12247547/preview/stock-footage-night-traffic-on-the-ring-road-of-bordeaux.mp4,PT00H00M08S,002351_002400,Night traffic on the ring road of bordeaux,8.0,night traffic ring road bordeaux,8,002351_002400
1050741877,https://ak.picdn.net/shutterstock/videos/1050741877/preview/stock-footage-uzbekistan-swaying-flag-with-green-stamp-of-freedom-from-coronavirus-loop.mp4,PT00H00M15S,002351_002400,"Uzbekistan swaying flag with green stamp of freedom from coronavirus, loop",15.0,uzbekistan swaying flag green stamp freedom coronavirus loop,8,002351_002400
33858472,https://ak.picdn.net/shutterstock/videos/33858472/preview/stock-footage--d-abstract-looping-background-with-moving-bright-cubes-that-light-up-environment-cubic-background.mp4,PT00H00M06S,002351_002400,3d abstract looping background with moving bright cubes that light up environment. cubic background.,6.0,abstract looping background moving bright cube light environment cubic background,8,002351_002400
1060682689,https://ak.picdn.net/shutterstock/videos/1060682689/preview/stock-footage-little-boy-walking-on-green-grass-in-the-park-legs-of-a-boy-in-sneakers-in-tall-grass-slow.mp4,PT00H00M40S,002351_002400,"Little boy walking on green grass in the park. legs of a boy in sneakers, in tall grass, slow motion.",40.0,little boy walking green grass park leg boy sneaker tall grass slow motion,8,002351_002400
1064459908,https://ak.picdn.net/shutterstock/videos/1064459908/preview/stock-footage-the-movement-of-white-clouds-covering-the-slopes-of-mount-merapi.mp4,PT00H00M07S,002351_002400,The movement of white clouds covering the slopes of mount merapi,7.0,movement white cloud covering slope mount merapi,8,002351_002400
1031293760,https://ak.picdn.net/shutterstock/videos/1031293760/preview/stock-footage-beautiful-sunset-view-of-tyrolean-valley-in-the-summer.mp4,PT00H00M20S,002351_002400,Beautiful sunset view of tyrolean valley in the summer,20.0,beautiful sunset view tyrolean valley summer,8,002351_002400
33017137,https://ak.picdn.net/shutterstock/videos/33017137/preview/stock-footage-rabbit-in-the-playground.mp4,PT00H00M24S,002351_002400,Rabbit in the playground,24.0,rabbit playground,8,002351_002400
1026133607,https://ak.picdn.net/shutterstock/videos/1026133607/preview/stock-footage-close-up-of-female-hands-opening-bottle-with-essential-oil-top-view-of-samples-of-perfume.mp4,PT00H00M35S,002351_002400,Close up of female hands opening bottle with essential oil. top view of samples of perfume surrounded by accessories and fruits,35.0,close female hand opening bottle essential oil top view sample perfume surrounded accessory fruit,8,002351_002400
1009257668,https://ak.picdn.net/shutterstock/videos/1009257668/preview/stock-footage-handsome-man-biker-surfer-driving-his-black-motorbike-cafe-racer-with-red-surfboard-shortboard-k.mp4,PT00H00M07S,002351_002400,Handsome man biker surfer driving his black motorbike cafe racer with red surfboard shortboard . 4k video shooting by handheld gimbal,7.0,handsome man biker surfer driving black motorbike cafe racer red surfboard shortboard k video shooting handheld gimbal,8,002351_002400
1046429077,https://ak.picdn.net/shutterstock/videos/1046429077/preview/stock-footage-south-dakota-usa-old-community-pools-with-people-swimming-sunbathing-and-jumping-into-the-pool.mp4,PT00H00M05S,002351_002400,South dakota usa-1966: old community pools with people swimming sunbathing and jumping into the pool,5.0,south dakota usa old community pool people swimming sunbathing jumping pool,8,002351_002400
9958583,https://ak.picdn.net/shutterstock/videos/9958583/preview/stock-footage-great-blue-heron-flying-in-slow-motion-at-golden-hour.mp4,PT00H00M19S,002351_002400,Great blue heron flying in slow motion at golden hour.,19.0,great blue heron flying slow motion golden hour,8,002351_002400
1022012752,https://ak.picdn.net/shutterstock/videos/1022012752/preview/stock-footage-futuristic-moving-up-ring-element-in-glowing-golden-tone-hud-head-up-display-gold-circle-ring.mp4,PT00H00M12S,002351_002400,"Futuristic moving up ring element in glowing golden tone.
hud head up display gold circle ring motion.",12.0,futuristic moving ring element glowing golden tone hud head display gold circle ring motion,8,002351_002400
1031124035,https://ak.picdn.net/shutterstock/videos/1031124035/preview/stock-footage-top-view-of-wet-male-and-female-bare-feet-isolated-on-sand-background-woman-and-man-standing.mp4,PT00H00M27S,002351_002400,Top view of wet male and female bare feet isolated on sand background. woman and man standing together at sunny summer beach of resort enjoying splashing warm water.,27.0,top view wet male female bare foot isolated sand background woman man standing together sunny summer beach resort enjoying splashing warm water,8,002351_002400
1024080368,https://ak.picdn.net/shutterstock/videos/1024080368/preview/stock-footage-abstract-blue-fractal-lights-d-rendering-backdrop-computer-generating-background.mp4,PT00H00M20S,002351_002400,"Abstract blue fractal lights, 3d rendering backdrop, computer generating background",20.0,abstract blue fractal light rendering backdrop computer generating background,8,002351_002400
1011024767,https://ak.picdn.net/shutterstock/videos/1011024767/preview/stock-footage-magnetic-resonance-imaging-of-head-pituitary-microadenoma-mm.mp4,PT00H00M20S,002351_002400,Magnetic resonance imaging of head. pituitary microadenoma 5mm,20.0,magnetic resonance imaging head pituitary microadenoma mm,8,002351_002400
1024868990,https://ak.picdn.net/shutterstock/videos/1024868990/preview/stock-footage-low-angle-view-race-car-driving-fast-on-race-track-lap.mp4,PT00H00M27S,002351_002400,"Low angle view, race car driving fast on race track lap",27.0,low angle view race car driving fast race track lap,8,002351_002400
1043215636,https://ak.picdn.net/shutterstock/videos/1043215636/preview/stock-footage-cars-driving-on-zig-zag-winding-mountain-road.mp4,PT00H00M29S,002351_002400,Cars driving on zig zag winding mountain road,29.0,car driving zig zag winding mountain road,8,002351_002400
1051480678,https://ak.picdn.net/shutterstock/videos/1051480678/preview/stock-footage-pet-food-production-machine-in-a-pet-food-factory-equiment-of-a-production-line-for-dog-and-cat.mp4,PT00H00M17S,002351_002400,Pet food production machine in a pet food factory. equiment of a production line for dog and cat food. business and factory concept,17.0,pet food production machine pet food factory equiment production line dog cat food business factory concept,8,002351_002400
1007098057,https://ak.picdn.net/shutterstock/videos/1007098057/preview/stock-footage-golden-hour-beautiful-view-of-white-yachts-floating-on-river-relaxation.mp4,PT00H00M08S,002351_002400,"Golden hour, beautiful view of white yachts floating on river, relaxation",8.0,golden hour beautiful view white yacht floating river relaxation,8,002351_002400
18988246,https://ak.picdn.net/shutterstock/videos/18988246/preview/stock-footage-the-beautiful-gulf-of-limeni-in-mani-peloponnese.mp4,PT00H00M24S,002351_002400,"The beautiful gulf of limeni in mani, peloponnese.",24.0,beautiful gulf limeni mani peloponnese,8,002351_002400
15627868,https://ak.picdn.net/shutterstock/videos/15627868/preview/stock-footage-female-villager-hands-harvest-ripe-peas-pods-to-wicker-basket-in-rural-farm-plantation-on-blue.mp4,PT00H00M12S,002351_002400,Female villager hands harvest ripe peas pods to wicker basket in rural farm plantation on blue cloudy sky background. static closeup shot. 4k,12.0,female villager hand harvest ripe pea pod wicker basket rural farm plantation blue cloudy sky background static closeup shot k,8,002351_002400
420016,https://ak.picdn.net/shutterstock/videos/420016/preview/stock-footage-red-flower.mp4,PT00H00M21S,002351_002400,Red flower,21.0,red flower,8,002351_002400
1032155909,https://ak.picdn.net/shutterstock/videos/1032155909/preview/stock-footage-pink-rose-rhododendron-flowers-on-morning-summer-mountain-in-beautiful-first-sun-rays-cross-wind.mp4,PT00H00M30S,002351_002400,"Pink rose rhododendron flowers on morning summer mountain in beautiful first sun rays. cross-wind with low clouds and fog. morning sun glow behind. carpathian, ukraine.",30.0,pink rose rhododendron flower morning summer mountain beautiful first sun ray crosswind low cloud fog morning sun glow behind carpathian ukraine,8,002351_002400
26983918,https://ak.picdn.net/shutterstock/videos/26983918/preview/stock-footage-pizza-box-opening-in-the-garden.mp4,PT00H00M11S,002351_002400,Pizza box opening in the garden,11.0,pizza box opening garden,8,002351_002400
7029088,https://ak.picdn.net/shutterstock/videos/7029088/preview/stock-footage-moscow-russia-mar-spectators-wait-big-car-ride-during-show-monster-mania-in-olympiysky.mp4,PT00H00M14S,002351_002400,"Moscow, russia - mar 29, 2014: spectators wait big car ride during show monster mania in olympiysky sports complex. aerial view",14.0,moscow russia mar spectator wait big car ride show monster mania olympiysky sport complex aerial view,8,002351_002400
10701035,https://ak.picdn.net/shutterstock/videos/10701035/preview/stock-footage-two-farmers-are-cutting-wheat-team-is-reaping-wheat-manually-with-a-scythe-in-the-traditional.mp4,PT00H00M13S,002351_002400,Two farmers are cutting wheat. team is reaping wheat manually with a scythe in the traditional rural way.,13.0,two farmer cutting wheat team reaping wheat manually scythe traditional rural way,8,002351_002400
1062404353,https://ak.picdn.net/shutterstock/videos/1062404353/preview/stock-footage-young-indian-woman-screaming-angry-expression-of-madness-and-mental-instability-madness-concept.mp4,PT00H00M12S,002351_002400,"Young indian woman screaming angry, expression of madness and mental instability, madness concept",12.0,young indian woman screaming angry expression madness mental instability madness concept,8,002351_002400
27351181,https://ak.picdn.net/shutterstock/videos/27351181/preview/stock-footage-two-men-are-shaking-hands-because-they-have-just-started-a-new-business-deal.mp4,PT00H00M17S,002351_002400,Two men are shaking hands because they have just started a new business deal.,17.0,two men shaking hand started new business deal,8,002351_002400
34710511,https://ak.picdn.net/shutterstock/videos/34710511/preview/stock-footage-people-crossing-street-piles-of-snow-footsteps-slow-motion.mp4,PT00H01M00S,002351_002400,People crossing street. piles of snow. footsteps slow motion,60.0,people crossing street pile snow footstep slow motion,8,002351_002400
1036342133,https://ak.picdn.net/shutterstock/videos/1036342133/preview/stock-footage-putrajaya-malaysia-st-august-the-merdeka-day-parade-kicked-off-today-with-six.mp4,PT00H00M09S,002351_002400,"Putrajaya, malaysia - 31st august 2019: the 2019 merdeka day parade kicked off today with six contingents as the main theme.",9.0,putrajaya malaysia st august merdeka day parade kicked today six contingent main theme,8,002351_002400
1042892974,https://ak.picdn.net/shutterstock/videos/1042892974/preview/stock-footage-windows-and-balconies-of-apartment-building-in-new-residential-sleeping-area-in-moscow.mp4,PT00H00M06S,002351_002400,Windows and balconies of apartment building in new residential sleeping area in moscow,6.0,window balcony apartment building new residential sleeping area moscow,8,002351_002400
15403453,https://ak.picdn.net/shutterstock/videos/15403453/preview/stock-footage-yesud-hamaala-israel-march-firefighters-practice-sealing-of-leak-accident-from.mp4,PT00H00M07S,002351_002400,"Yesud hamaala israel - march 21, 2016: firefighters practice sealing of leak accident from corrosive toxic hazardous material ammonia liquid container in fruit factory dressing protective suites.",7.0,yesud hamaala israel march firefighter practice sealing leak accident corrosive toxic hazardous material ammonia liquid container fruit factory dressing protective suite,8,002351_002400
1053554729,https://ak.picdn.net/shutterstock/videos/1053554729/preview/stock-footage-golden-glittering-motion-background-bokeh-k-video-resolution.mp4,PT00H00M15S,002351_002400,Golden glittering motion background bokeh 4k video resolution,15.0,golden glittering motion background bokeh k video resolution,8,002351_002400
8751226,https://ak.picdn.net/shutterstock/videos/8751226/preview/stock-footage-eastern-phoebe-sayornis-phoebe-catching-and-eating-a-worm-a-small-brown-passerine-bird-winter.mp4,PT00H00M23S,002351_002400,"Eastern phoebe (sayornis phoebe) catching and eating a worm. a small brown passerine bird, winter in georgia, slow-motion, 1/2 natural speed.",23.0,eastern phoebe sayornis phoebe catching eating worm small brown passerine bird winter georgia slowmotion natural speed,8,002351_002400
23324008,https://ak.picdn.net/shutterstock/videos/23324008/preview/stock-footage-long-son-pagoda-in-nha-trang-vietnam-asia-travel-concept-journey-through-vietnam-concept.mp4,PT00H00M14S,002351_002400,"Long son pagoda in nha trang, vietnam. asia travel concept. journey through vietnam concept.",14.0,long son pagoda nha trang vietnam asia travel concept journey vietnam concept,8,002351_002400
17398990,https://ak.picdn.net/shutterstock/videos/17398990/preview/stock-footage-ship-wreck-on-sloping-pebble-beach-on-a-calm-sunny-day.mp4,PT00H00M15S,002351_002400,Ship wreck on sloping pebble beach on a calm sunny day,15.0,ship wreck sloping pebble beach calm sunny day,8,002351_002400
20759554,https://ak.picdn.net/shutterstock/videos/20759554/preview/stock-footage-usa-flag-with-illumination-including-sample-text-version-and-clean-version-to-place-your-own-text.mp4,PT00H00M32S,002351_002400,Usa flag with illumination. including sample text version and clean version to place your own text.,32.0,usa flag illumination including sample text version clean version place text,8,002351_002400
